timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.227809,SENT,7d39f70a-40d4-4d9b-be08-2ed7f2054f15,f06bb546-46d5-4616-b12b-bc228cb9fa7c,c3,c2,3393,?,p3,
1769746066.2279649,CREATED,6242c0be-4330-45f6-9164-c835550a4888,f341fd4a-f111-4dad-a74b-e803be275974,c3,c2,27,?,?,surb={'id': '28aad288-d5be-45e7-9a43-8ae11d504885', 'route': ['p2', 'e4', 'i5', 'x10', 'p3', 'c3']}
1769746069.319914,CREATED,4053d878-9017-4e03-a74f-9b5eb50b5da2,5b1056c0-a5d3-4f49-b18f-b12c757d7a2c,c3,c2,26,?,?,surb={'id': 'f5bed77f-cd8c-4557-9837-52e1f699391d', 'route': ['p2', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769746069.4018443,SENT,e436951f-d1dd-4e99-bdd0-ae3007fe8612,0b3e6727-f12f-4765-8c01-4c6a59455022,c3,c2,3381,?,p3,
1769746069.4019747,CREATED,ae8885eb-b098-46fb-a178-11a12189d5d9,2c46bc8f-6f12-47cd-b726-2398e6c13b93,c3,c2,27,?,?,surb={'id': '3e6b65d2-e19e-4606-a5c4-b7e578ff7baf', 'route': ['p2', 'e7', 'i5', 'x3', 'p3', 'c3']}
1769746069.8579383,RECEIVED,cd5d8c14-11b4-4744-a47b-bbd978230918,9235fd7f-ed85-4936-9541-94c045ef3bf8,c2,c3,26,p3,?,surb={'id': 'bd1ea434-8245-40b5-b59d-a005c1fa9f10', 'route': ['p3', 'e2', 'i5', 'x3', 'p2', 'c2']}
1769746070.0700874,SENT,91148f5f-b605-4b3e-9fbb-245407183c18,745ab968-5bbc-411e-b889-d64e3fd4670d,c3,c2,3372,?,p3,
1769746070.0702453,CREATED,5a6efe5d-0811-482d-a796-659edf0e7668,1d8b53df-cb7a-4b71-9736-c855a38d86cc,c3,c2,26,?,?,surb={'id': 'b65dda91-0d28-4b26-ac8b-cc7d6b60a0b8', 'route': ['p2', 'e10', 'i4', 'x4', 'p3', 'c3']}
1769746070.2185433,SENT,bb8ccc24-2637-4736-8204-a27dc448b4c1,4273c4c3-30b3-4e38-966e-0f2f2ec5eed6,c3,c2,3379,?,p3,
1769746070.2186751,CREATED,5d4b349e-8db5-4280-8402-16c6e85df8f3,ed7cbda5-b0d9-4a0c-b461-bbba5771548e,c3,c2,27,?,?,surb={'id': '79071953-cfb1-4a10-a6c7-1403e911a062', 'route': ['p2', 'e8', 'i9', 'x2', 'p3', 'c3']}
1769746070.2274358,SENT,c482c68a-a218-4022-a51e-45ed96c93ed3,a9c485bf-e719-44d4-95fd-b9670e506d97,c3,c2,3398,?,p3,
1769746070.2275558,CREATED,2c362550-1e8e-45da-88be-0cc9e47c2e9b,2be6e523-bee7-44d9-a37a-459b630f688f,c3,c2,27,?,?,surb={'id': '3b766444-4669-46d5-88a2-e65dd0ac512e', 'route': ['p2', 'e11', 'i11', 'x4', 'p3', 'c3']}
1769746070.268224,SENT,34454e8a-ed9b-44a7-a08f-95f6bc4d5a25,cfd000b0-1317-4a07-b19d-7bfed4d5339b,c3,c2,3397,?,p3,
1769746070.2683563,CREATED,11a1c330-94a8-4487-8a98-ced28a431655,330044c3-da21-4f78-8c29-1bc540a1bf6a,c3,c2,27,?,?,surb={'id': 'ec502bb3-292d-43f4-9dda-4bf00bca3334', 'route': ['p2', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769746070.4122903,RECEIVED,676397ec-f006-4861-871e-764e97279479,96f7ea59-dd78-4e7a-b127-197f64abde74,c2,c3,26,p3,?,surb={'id': 'ba6da172-5822-415f-80f9-91ff5088e884', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769746070.691281,SENT,c410ecd9-22f5-474c-877a-f7822189b810,7333a35e-4285-42a2-b015-8f32d0b3f16e,c3,c2,3379,?,p3,
1769746070.6914153,CREATED,54b360a2-5e7b-4a01-b711-78fa690e98d2,478e6264-3ac1-461f-93a0-cb890d1eb8fe,c3,c2,27,?,?,surb={'id': 'a33e949c-56ca-4f89-95e7-420488860936', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769746070.877759,SENT,83de95f4-5884-435c-9e0c-fc90b371e065,7bca2e1f-2070-4fc1-9bb7-a6177ea3f3f7,c3,DROP,2027,?,p3,
1769746070.8778768,CREATED,7d691351-616e-4596-8074-2821f719388c,9f9fefa4-7d1d-424d-a66f-2507bbfbcb50,c3,DROP,27,?,?,
1769746070.987284,SENT,b8ae1dde-0578-4302-b1cf-85441c63384d,6d1d3c01-e225-41a1-bfbc-cb79057916da,c3,DROP,2021,?,p3,
1769746070.9874084,CREATED,7bf39786-21b9-4246-8e99-092f3343f85b,4145cf82-f7d9-4561-9722-371af2d8e99f,c3,DROP,27,?,?,
1769746071.2012064,SENT,e9a38333-5250-42d1-9b29-41fbc34105df,1b387fb3-5977-44e1-928c-1ca049c7835d,c3,DROP,2031,?,p3,
1769746071.201335,CREATED,782f27ad-b4b2-4a96-9122-cbb02af44782,f39150ae-94ed-4201-bd1d-9f8d70f5fdc5,c3,DROP,27,?,?,
1769746071.2240252,RECEIVED,f7437de3-b3fc-49a4-afc8-e4c236dd7ad1,467d98ab-45e3-4786-8d82-d76fcfac0a9f,c2,c3,25,p3,?,surb={'id': 'b2b4195c-74b6-4774-8a8f-5a06236ab56a', 'route': ['p3', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769746071.8345509,SENT,9c0b21ff-1887-45d7-a897-79e62f0e9260,fd090f7c-0bdc-47e0-b9e4-74b25ac5643c,c3,c2,3396,?,p3,
1769746071.8347018,CREATED,3f41a139-8d18-4cdf-8240-65ebc3f9efe1,5fe31dd8-3ff6-42fe-bec5-541f7ed22896,c3,c2,27,?,?,surb={'id': '6f385b60-eeb6-4747-b191-3b714d65c58d', 'route': ['p2', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769746071.8834312,SENT,86a1c9b6-8b0f-4f87-83ba-4bde5b8356c4,495886d8-1d2a-4cc9-8b63-3055aaacdaff,c3,DROP,2015,?,p3,
1769746071.883549,CREATED,db878b8d-699e-45e6-8c67-86788b9f6ad0,4067c2aa-ad67-4a06-8c1c-2bc9844c15cd,c3,DROP,27,?,?,
1769746071.9415233,SENT,8c18d2b4-435e-44f4-a99c-c2bcba8d5ad6,7e7b74c4-2fd2-4744-8da5-cb56ca756872,c3,DROP,2031,?,p3,
1769746071.9416394,CREATED,179024bf-71da-471c-a3d8-49153d60f77c,508a662c-f1fa-4883-aedc-7c748808db5d,c3,DROP,27,?,?,
1769746071.978281,SENT,ce04754a-6365-4314-9217-564715f382ed,dd50fa1e-13fe-459b-bebb-90c4aabe7f00,c3,c2,3383,?,p3,
1769746071.9784124,CREATED,be1780e9-9a18-4deb-b7b4-3521883fa98f,66ffdbf2-f8f6-44fe-be3e-64744e5723af,c3,c2,27,?,?,surb={'id': '6ec4adaf-e8b8-466c-803b-e65653c2b155', 'route': ['p2', 'e10', 'i2', 'x3', 'p3', 'c3']}
1769746072.1679852,SENT,3a339ca6-6d80-4326-880c-946585fd99e9,2ea6ae28-bebc-49db-beee-c5a44b2ea686,c3,c2,3381,?,p3,
1769746072.168163,CREATED,6e237857-cfff-4a5f-af09-77f434cbf2d8,cdb23bb7-cc35-47b2-86c3-edc76a304faf,c3,c2,26,?,?,surb={'id': '2c84c4f2-14ac-4727-86fe-460384f52065', 'route': ['p2', 'e7', 'i2', 'x8', 'p3', 'c3']}
1769746072.4560711,RECEIVED,f42fca31-01f3-4324-a7d9-d00442a43af7,324b120d-bc71-4b30-b3bf-a5dd147a35e7,c2,c3,27,p3,?,surb={'id': 'b35ce5fb-8deb-48d7-904a-2ac4e551675a', 'route': ['p3', 'e11', 'i11', 'x11', 'p2', 'c2']}
1769746072.471423,RECEIVED,653b6449-7fff-49d4-aae8-9dfac0316374,aa5bb44a-f5f4-4b8c-be31-f312be7635f3,c2,c3,27,p3,?,surb={'id': '52d14d94-4b02-4aff-9950-4fb68655e0aa', 'route': ['p3', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769746072.472409,SENT,6d0e8050-bef1-4975-9820-04bea449cba2,b4c390a2-c41e-4f70-87b5-60785bead6d8,c3,c2,3376,?,p3,
1769746072.4726593,CREATED,c06f1471-948d-487c-9bf4-ffd8ef917a20,51331ff3-862a-467a-86df-0dff7e122774,c3,c2,27,?,?,surb={'id': '4bf63a66-a099-4c26-9011-48544b624ae3', 'route': ['p2', 'e1', 'i4', 'x2', 'p3', 'c3']}
1769746072.477749,RECEIVED,7aea10d8-92bb-48a2-8896-2417762a780b,55e25623-b0df-4be0-a9a7-16ec3f02977b,c2,c3,27,p3,?,surb={'id': 'd809d04d-17d8-4edf-b813-d6efc24ac3f3', 'route': ['p3', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769746072.8949313,SENT,d16c21d4-7928-4cdc-a2a3-c8f7b58bf842,5aa46c82-53b1-4c9e-9b64-43987b94b635,c3,c2,3400,?,p3,
1769746072.8951027,CREATED,62ea224b-a4b8-4618-84a4-7ac3ffcc7dd2,efbb1019-ab19-4da8-9b07-b06820e9ce45,c3,c2,26,?,?,surb={'id': '8082ab5a-0bb8-4507-b2d0-d0ed1c20e207', 'route': ['p2', 'e6', 'i10', 'x10', 'p3', 'c3']}
1769746073.0193067,SENT,4d37b5b3-e2e9-427f-af14-61c36210d947,1c0f46a2-004a-4741-bd45-091bfc0489a8,c3,c2,3376,?,p3,
1769746073.0194502,CREATED,b77493c7-7254-46d6-9e94-453525ada352,0a065b39-2e29-47ca-b090-d7aaaf095971,c3,c2,27,?,?,surb={'id': 'c402c1e6-14f7-4fa3-bec2-7b77f0e11438', 'route': ['p2', 'e7', 'i8', 'x1', 'p3', 'c3']}
1769746073.3841996,RECEIVED,1f244db9-cef2-4b2b-b883-d45e0b74cec8,5da08634-19fa-4887-8b64-b266625827f0,c2,c3,27,p3,?,surb={'id': 'c7f78f9f-a7a5-4738-a333-9283a917d297', 'route': ['p3', 'e5', 'i8', 'x7', 'p2', 'c2']}
1769746073.6066422,SENT,d503456a-c245-4888-85d2-2128dffeda95,1a7f4c79-21bc-4543-a8d5-a546d79f1607,c3,c2,3379,?,p3,
1769746073.6067746,CREATED,51c2c8db-79a2-446d-9033-2f5f568b0a70,dc23b445-5c66-4f8b-88a9-28334bbd5425,c3,c2,26,?,?,surb={'id': '4595a2c2-1982-4f5e-b045-1e6c1adc15ba', 'route': ['p2', 'e12', 'i4', 'x10', 'p3', 'c3']}
1769746073.6235962,RECEIVED,7c904ecd-a50b-48da-a774-8d2c68906986,7ae6bb50-0899-499f-87c0-de411c2a3313,c2,c3,27,p3,?,surb={'id': '283cf77f-abe1-4915-abdb-3f4326bb5076', 'route': ['p3', 'e3', 'i3', 'x2', 'p2', 'c2']}
1769746073.8630776,RECEIVED,dc7b4267-8261-46c8-988f-d5137f1a18bd,4c5ca879-024d-4b03-906c-eee665c9e142,c2,c3,27,p3,?,surb={'id': '19bfb578-9adf-4936-a2bd-9a305a81bd94', 'route': ['p3', 'e4', 'i1', 'x2', 'p2', 'c2']}
1769746074.0741346,RECEIVED,8a1359f6-101d-4eca-a9c8-d454705a2342,3371eea7-8ec3-4856-a7b0-22b8d9a0a1cd,c2,c3,27,p3,?,surb={'id': 'd6d9f592-8aa3-4948-865b-88c6503c6f40', 'route': ['p3', 'e10', 'i6', 'x1', 'p2', 'c2']}
1769746074.6817932,SENT,c1506852-c2f3-4cb0-9cb2-9d28e942c1e0,b85319d7-b257-4b85-bf1d-b2d31abd8cf5,c3,c2,3359,?,p3,
1769746074.6819282,CREATED,5aae364f-fb5e-4905-8ef4-493697c65aea,3f95b0fe-da77-4812-ba26-cd1e5ea31542,c3,c2,27,?,?,surb={'id': 'b90c53a2-b9d7-418b-bea4-f5edddcd858b', 'route': ['p2', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769746074.7772331,RECEIVED,a24150de-512b-4a34-9143-157d5a9b0176,e17488b9-4602-4183-9a2a-c481a41758cd,c2,c3,27,p3,?,surb={'id': '5cafa40a-0170-4ee0-a4e5-2108bb0aff42', 'route': ['p3', 'e12', 'i8', 'x6', 'p2', 'c2']}
1769746075.2727787,SENT,4a3d6494-a4af-45fd-89ad-47e85de4706c,15a09edf-4de6-4b9a-8159-419516490ac2,c3,c2,3376,?,p3,
1769746075.2729223,CREATED,b18eeec2-3daf-40bd-b55a-eff67f88ac69,cf58146f-eec0-4bc0-8de4-bdb5e6eff2b7,c3,c2,27,?,?,surb={'id': '6cf861b7-c61c-4649-b16d-2bdb5fbbe810', 'route': ['p2', 'e6', 'i10', 'x5', 'p3', 'c3']}
1769746075.4039385,SENT,e7c8f16c-2069-4e79-bbe0-601234e4c31b,b0803844-aae7-4b9b-bbf2-18aafa561715,c3,c2,3395,?,p3,
1769746075.4040987,CREATED,d15c930b-d91a-4425-a073-9b038f9a793e,8613f85a-ba68-4fa6-9857-94faa48f8aeb,c3,c2,27,?,?,surb={'id': '5d28fa2d-7cb9-4914-a82d-3f929e98d2e4', 'route': ['p2', 'e3', 'i9', 'x6', 'p3', 'c3']}
1769746075.5258694,RECEIVED,af304427-3ab3-493b-b2a2-241f01c35b56,1ba88228-3b72-442e-b0a4-b746c2918c31,c2,c3,27,p3,?,surb={'id': 'aeac958a-09e2-42e4-a2f1-b70156b36aa0', 'route': ['p3', 'e3', 'i4', 'x2', 'p2', 'c2']}
1769746075.5485277,RECEIVED,bfaa1811-1082-4d10-9ac9-8b5ccf29eeaa,6d7960f8-e4ff-49c7-8034-5d3a92ae4c67,c2,c3,25,p3,?,surb={'id': '7becdfa9-6865-4e98-8b60-210d257fa4d9', 'route': ['p3', 'e9', 'i1', 'x1', 'p2', 'c2']}
1769746075.854782,RECEIVED,f3424ebf-02df-45b2-bddd-e66ff9de4821,39e1df78-45af-4953-a52f-c3d1e0d883f5,c2,c3,27,p3,?,surb={'id': 'f1bf6fa6-3c07-48b1-8387-dbcf90762919', 'route': ['p3', 'e12', 'i10', 'x3', 'p2', 'c2']}
1769746075.8711355,RECEIVED,076d9850-0d81-4055-be26-2bba314049aa,024ec56d-3192-47cb-8d20-e738c7986534,c2,c3,27,p3,?,surb={'id': 'fa5debf7-583f-4562-8a2d-55bd5d173910', 'route': ['p3', 'e11', 'i2', 'x2', 'p2', 'c2']}
1769746075.8918676,RECEIVED,c91bcf3b-054c-4a71-b56b-71da8ba90f6e,9710400f-74f2-45ea-ab80-1ddbfa63a6b1,c2,c3,27,p3,?,surb={'id': '9762cd8e-4d09-42e5-b10e-dd5c10af96e5', 'route': ['p3', 'e4', 'i9', 'x2', 'p2', 'c2']}
1769746075.9950671,SENT,08d885c0-0f06-4c53-959c-444c94565d80,0b3b430b-565d-4f63-b914-f3e3245764de,c3,c2,3358,?,p3,
1769746075.9952033,CREATED,88ff12d8-beb1-41b4-9c5d-080bc0f08772,c2c975ec-b15e-467d-b274-c084eb71fd6d,c3,c2,27,?,?,surb={'id': '0bedbddf-e801-4a44-9663-46cc0984bc5d', 'route': ['p2', 'e7', 'i3', 'x3', 'p3', 'c3']}
1769746076.144915,SENT,9e733031-cfaa-4458-9a2a-d695f293e670,1beda24b-6394-4454-8bf0-40e79b89e256,c3,c2,3399,?,p3,
1769746076.1451123,CREATED,984af093-ef78-4025-ab48-5a0ee6b5e380,e86be15b-427b-44ed-ae88-315c3b96228b,c3,c2,25,?,?,surb={'id': '7f811e00-5be5-4ee6-84d2-55e64dcd202d', 'route': ['p2', 'e12', 'i1', 'x12', 'p3', 'c3']}
1769746076.1591067,SENT,039b612f-40b6-4824-8f8d-2fe7a794bd69,67193a35-bca0-438a-8876-cd80b829115f,c3,c2,3400,?,p3,
1769746076.1599903,CREATED,904554b0-a0e9-4e83-a5ab-0001df458b8f,845d28d4-0f18-477f-a624-a38859489495,c3,c2,27,?,?,surb={'id': '6a40ec46-6bad-4775-966a-04a12e54f40e', 'route': ['p2', 'e1', 'i7', 'x2', 'p3', 'c3']}
1769746076.3325007,SENT,19858d6c-d2b4-423d-b89c-1f6b870b286b,efcd01a2-174c-49ef-bc2c-95409a4d325b,c3,c2,3395,?,p3,
1769746076.3326461,CREATED,e6b8590e-af0a-418d-b7e8-cee74805541f,b5a933d8-3c6c-4962-a259-0635e73239d2,c3,c2,27,?,?,surb={'id': '006f42ac-3e5d-4cab-bb58-812209932884', 'route': ['p2', 'e7', 'i3', 'x11', 'p3', 'c3']}
1769746076.4317613,RECEIVED,5616e3b4-87cf-4675-ab81-66c065d82aaf,2765da98-29ba-4336-9b72-d9cb5a8e5cb7,c2,c3,27,p3,?,surb={'id': 'b2a9cf17-d416-4ee3-9eb0-da64a3c79147', 'route': ['p3', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769746076.5563667,SENT,2ea4b895-d4d2-47e7-9add-f730bf4c0936,9abe0bbd-0c3d-4337-95ce-958f25d20f85,c3,c2,3384,?,p3,
1769746076.5564942,CREATED,700d7812-a7f4-4b51-b1d1-cf38edd41819,10844720-dbb6-49dd-8a5b-292dfab9d89a,c3,c2,27,?,?,surb={'id': '17809828-4a35-456a-b72b-62568f949819', 'route': ['p2', 'e11', 'i7', 'x10', 'p3', 'c3']}
1769746076.6371899,SENT,b4aa9d13-ff97-43f6-a7db-22bf6754caed,bf64e028-83b3-44cf-92d6-3ea93010d35b,c3,c2,3363,?,p3,
1769746076.637375,CREATED,994966f8-226a-4ee5-832b-f7e1df41c6c4,31b3c53f-a038-4d42-94e7-600104ed535b,c3,c2,27,?,?,surb={'id': '719e94ac-113d-419f-8821-69e1f5967b05', 'route': ['p2', 'e7', 'i6', 'x8', 'p3', 'c3']}
1769746076.6673715,SENT,3d866572-6c2e-4767-ab84-974c624380a2,f4716e70-09e2-4cdd-9237-fa54c7b6fc79,c3,c2,3384,?,p3,
1769746076.6675215,CREATED,5f4640d1-2d20-4dbc-b1a8-a7cfcef86196,b9e442c1-de7d-4dd5-be6c-d865307c4486,c3,c2,26,?,?,surb={'id': 'c2568a16-c915-489b-b152-11d4b4fcdf38', 'route': ['p2', 'e10', 'i10', 'x1', 'p3', 'c3']}
1769746076.7294602,RECEIVED,2efded90-c4b0-4883-9b61-f5b558b0cbd9,e2736c81-7e46-424f-ac8a-0374a665aea4,c2,c3,26,p3,?,surb={'id': 'b59e648c-4bbd-4f4b-8d07-95ed471956bf', 'route': ['p3', 'e7', 'i2', 'x3', 'p2', 'c2']}
1769746076.9340253,RECEIVED,9782faa1-cf20-4620-b33f-5c1710b4b4c3,fa76320d-ca94-403c-b191-dc4a70877a74,c2,c3,27,p3,?,surb={'id': '128b4a66-e416-4855-a061-faa8b3e2ec22', 'route': ['p3', 'e3', 'i12', 'x10', 'p2', 'c2']}
1769746077.0372798,RECEIVED,9d332d2d-e9f8-49b1-852d-fccd365c50d4,bb0c6737-464f-4112-a2a9-c1541207c819,c2,c3,27,p3,?,surb={'id': '3e168bbc-8755-42c5-a8e9-310527fce87f', 'route': ['p3', 'e4', 'i10', 'x3', 'p2', 'c2']}
1769746077.4665859,RECEIVED,61fc9c0d-79c7-454a-a800-39f9b247560d,3ba7486d-9167-489f-a5ec-3a030cf55dd5,c2,c3,27,p3,?,surb={'id': 'be398224-764c-46d7-a111-1e790ba0fcf1', 'route': ['p3', 'e3', 'i12', 'x2', 'p2', 'c2']}
1769746077.501506,RECEIVED,3716291a-a47b-4f65-a411-4cc128fea625,adac6af5-8923-4b95-9b54-335801e0159c,c2,c3,27,p3,?,surb={'id': '946f0aa8-e5ac-48b9-b11b-c94f6f7860d5', 'route': ['p3', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769746078.4385524,SENT,1a045e7b-3a36-4c7b-b3e3-0e01a7955796,06494bbf-68e1-4354-80a5-1a8a56a339db,c3,c2,3358,?,p3,
1769746078.4389997,CREATED,9cdcc146-ae69-43fd-8c91-65eb04325479,19f49972-eb4d-40d6-8fef-9b0c2f5b7d40,c3,c2,26,?,?,surb={'id': '5d585f73-8763-474c-b670-ea6d80fb82c7', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769746078.6691973,RECEIVED,8123bb3f-a2ab-47f3-914f-488d40b8316d,d16e9020-d61e-4ff4-8f4d-02f9b8e6bd14,c2,c3,26,p3,?,surb={'id': '2c4be963-64fc-41d6-9160-53a873339ddf', 'route': ['p3', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769746079.16395,RECEIVED,30d99c47-2725-4e11-92ae-5abd2d8af76a,71b21601-c5d9-4712-ac3b-a2ebb5abf691,c2,c3,27,p3,?,surb={'id': '6e50e712-f77d-4322-bee9-ca10b2cdca55', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769746079.2533033,SENT,da6923de-b491-4a42-ba89-8504be05c08c,66198264-4c20-4b24-a2d2-206c13937ae5,c3,c2,3375,?,p3,
1769746079.2534142,CREATED,6d0ee87c-260a-4388-bae0-aaf6297139c3,2c67a8e2-8b92-43ee-bbc0-01f510951a4c,c3,c2,27,?,?,surb={'id': 'ed661181-0da3-48da-8fb5-4c09469689c3', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769746079.269407,SENT,a88b9c17-7aa8-4bbb-9f9e-9124c09a53da,f036c748-3703-4d79-b368-2741b55e2005,c3,c2,3392,?,p3,
1769746079.269539,CREATED,bffe721a-9f08-47be-b8c8-231306e684ee,64080f9b-7421-4b56-9008-c6f9032313dd,c3,c2,27,?,?,surb={'id': 'b22e8a98-c029-4967-ab75-5bca30deb328', 'route': ['p2', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769746079.6403468,SENT,a64ca43b-4aa6-4dd4-9e58-81a019d6fe7a,05cc4af7-45ad-44ba-aebc-04e8b2879aa8,c3,c2,3376,?,p3,
1769746079.640482,CREATED,0157c5f8-cd8a-411d-94e5-45eddc1e3f04,3c229693-deb3-4e12-99c4-c9ee7fbc4b95,c3,c2,26,?,?,surb={'id': '08c24e1e-aff1-4172-a994-f059c7a580a9', 'route': ['p2', 'e6', 'i11', 'x12', 'p3', 'c3']}
1769746079.6903512,SENT,fb67e4fc-47a7-4ee8-97bb-070e10ed5d65,bfaabec0-2a84-4cb4-b876-900f24cfcfc0,c3,c2,3383,?,p3,
1769746079.6904879,CREATED,41131fb3-7806-41c7-8e14-8d35aba24b65,c1940f83-d600-4105-85aa-e08afe26ae66,c3,c2,26,?,?,surb={'id': 'a9747d5c-06a9-4cf4-a49c-1d800d7b9793', 'route': ['p2', 'e6', 'i9', 'x2', 'p3', 'c3']}
1769746079.842228,RECEIVED,af4fc6f5-943e-4134-b35a-4d92cf70ff41,83309c05-3fec-4842-9a87-7ebfd340ab80,c2,c3,26,p3,?,surb={'id': 'cb3f1083-5bdf-4a53-bf48-d582689c866e', 'route': ['p3', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769746079.9519734,RECEIVED,f7c01e88-679d-4efe-970f-c42ce86dac95,34984fe1-c467-46d2-8a27-3b37eb025ae4,c2,c3,27,p3,?,surb={'id': '1fc7af90-ac90-434d-b6cd-bd1de08825be', 'route': ['p3', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769746080.0364256,RECEIVED,5277a404-bc70-4e6d-ae03-e92f137568a6,ecf2e239-7d1f-44fd-949f-b7eadfcdaf53,c2,c3,27,p3,?,surb={'id': 'a25e5afb-d84c-4ccb-9652-2d164bd8fe3c', 'route': ['p3', 'e10', 'i7', 'x10', 'p2', 'c2']}
1769746080.1082199,RECEIVED,39fe42c7-3af5-4e77-a25f-7b51edbb43ab,4d400f81-f6e4-489d-82a7-dfb90bf1acd5,c2,c3,27,p3,?,surb={'id': '49a2206b-7fa8-45eb-9748-46fbefc3f7ce', 'route': ['p3', 'e2', 'i11', 'x11', 'p2', 'c2']}
