timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756551.7312944,SENT,03c816e5-a05a-47f9-ae25-e599ecdadf44,1293e79f-043b-4b7e-a89c-81a569de6e6f,c5,DROP,2016,?,p2,
1769756551.7314835,CREATED,22917696-8df9-430e-90c3-37706681ce88,a1684585-cf42-4c6b-a654-8c32558feb83,c5,DROP,27,?,?,
1769756551.7670856,SENT,d56bde84-037e-43e8-8b83-a1a07af79011,26ee721f-a595-41bc-9c66-a962a1eef926,c5,DROP,2024,?,p2,
1769756551.767207,CREATED,c411858f-86cb-4fcc-b904-f1857a687518,e55a2c94-b8b5-42b2-b228-b5d2256378de,c5,DROP,25,?,?,
1769756551.861819,SENT,91578341-66c6-4f5a-806c-7040b5c632a4,baf3efe6-9202-4747-878a-0dca327df56e,c5,DROP,2032,?,p2,
1769756551.8619368,CREATED,ecf3ab48-20f3-4fde-a7f6-f50559230ed9,73a6cf3c-6921-4075-98d8-2a30ab634ddc,c5,DROP,26,?,?,
1769756552.3248594,SENT,85b76563-4a77-4d19-a856-fd00e00c6e1a,a79257fa-8ba2-4464-a50f-24c181d82848,c5,c2,3383,?,p2,
1769756552.3249943,CREATED,c8631f57-9930-4386-9720-0fa32f583e8b,6d8374a0-a6ef-4644-9f4e-f70f1f1e54e8,c5,c2,27,?,?,surb={'id': 'c2a113e3-aa7a-4c1d-ba8f-67141818ed23', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c5']}
1769756555.070362,CREATED,4bad20d0-bcb1-432e-b543-195d59bbc968,43a7a7d4-7d30-4683-9ab2-42e78af4dd16,c5,c2,27,?,?,surb={'id': 'dea4d5d3-463b-4dcb-bbec-6b6ecae920b0', 'route': ['p2', 'e7', 'i4', 'x10', 'p2', 'c5']}
1769756555.1295655,SENT,ba75f50a-6fed-4cdd-94ef-5813ea2eb3bf,e3ec40b2-5bd2-4e32-be5b-d988ee387637,c5,c2,3385,?,p2,
1769756555.1297147,CREATED,d780c320-f667-4b20-bdce-5c6bd33f3e6b,bb7006a6-d10f-4dc7-9237-a637eca555a4,c5,c2,27,?,?,surb={'id': '53a86e01-260e-4887-a155-c6131582a390', 'route': ['p2', 'e9', 'i4', 'x5', 'p2', 'c5']}
1769756555.4463713,SENT,c86b0e5f-385a-4648-93bc-6aceb6d34ce0,8a4ab327-3bd6-4d54-aab9-201311ee1094,c5,c2,3381,?,p2,
1769756555.4465022,CREATED,da1479c1-8770-4dcb-b432-d8d6ea1d8668,9281e13a-7528-4f83-9095-33d1ed8b3e86,c5,c2,26,?,?,surb={'id': '465f26d5-a4aa-4d96-a5e4-98087c37d3b0', 'route': ['p2', 'e5', 'i5', 'x4', 'p2', 'c5']}
1769756555.8561263,SENT,3d37267b-020f-450f-8c99-6a483a031314,b1e78d59-522e-4532-8fad-77627d2934dc,c5,c2,3399,?,p2,
1769756555.8562806,CREATED,ece057f5-899c-42f8-a72d-98a437f70624,7de6fb25-6544-44ca-a0c2-967d0b8e76d4,c5,c2,26,?,?,surb={'id': '887f768b-3d5e-47ab-9143-23f737506282', 'route': ['p2', 'e10', 'i4', 'x2', 'p2', 'c5']}
1769756556.0512652,RECEIVED,ec081070-d92b-4bdc-8100-dafbfa7ec4b2,3678be08-58d5-4d1b-9649-120121c35ae5,c3,c5,27,p2,?,surb={'id': '405af5aa-64d4-4e4f-b3ff-1782654286b3', 'route': ['p2', 'e6', 'i2', 'x11', 'p3', 'c3']}
1769756557.0438635,SENT,92d0c3b0-31d3-4f9e-8493-1c1b6d56b56f,d7463c0d-8458-4b8d-9ecb-5aea2f28ea95,c5,c2,3389,?,p2,
1769756557.0440826,CREATED,3251a0c6-8987-494d-9102-6b7584f67c08,715708db-823f-4c33-8950-40d4c2f39ded,c5,c2,27,?,?,surb={'id': 'c0cbbd0e-d4c9-427a-bdc1-02f3bb04b846', 'route': ['p2', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769756557.301651,RECEIVED,cde76bae-3220-48e8-8701-a0dbfb649e39,9e73074c-70bf-4a26-8af0-916487bbfb4c,c3,c5,27,p2,?,surb={'id': '70beafa9-e309-4cee-83f3-f7502b4456d9', 'route': ['p2', 'e12', 'i10', 'x2', 'p3', 'c3']}
1769756557.3820114,SENT,15f1deaf-8167-46e5-9cc5-f794bd5726b6,2ec3e6b9-e868-4ae6-a225-f211ab68dc9e,c5,c2,3367,?,p2,
1769756557.3821938,CREATED,d6fb77ac-7119-48d8-af62-eca4e7b66a72,387a42da-04cc-4ade-94ac-0c14c29ccda1,c5,c2,26,?,?,surb={'id': '9609fffd-97fc-4d45-829d-ec98f547336d', 'route': ['p2', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769756557.47801,SENT,14536461-4fe8-4bb8-83f1-685e4b5103b6,4537b9d1-833c-4193-88a7-3c2c3251d874,c5,c2,3359,?,p2,
1769756557.4781682,CREATED,addc84ee-97bd-4055-beaa-b07de8254df8,f5d805b8-3a4a-45af-9741-ac75f9b280a4,c5,c2,27,?,?,surb={'id': '773658d8-5773-4d1f-98e8-1971ee11a255', 'route': ['p2', 'e4', 'i2', 'x1', 'p2', 'c5']}
1769756558.1040218,SENT,c285799b-e85d-49ca-b1f0-6bd4e3064c24,b8b23785-ef40-4f53-8730-26d9f364fd91,c5,c2,3383,?,p2,
1769756558.104257,CREATED,f106711d-2c29-404e-bb50-5c2aeba958aa,d9d42ebc-b4eb-47ba-966e-8cf5bcbfcede,c5,c2,27,?,?,surb={'id': '38984aac-e658-4459-8063-db3566dd7823', 'route': ['p2', 'e11', 'i7', 'x9', 'p2', 'c5']}
1769756558.2193906,RECEIVED,71ee8db9-b0ea-46a9-83f5-59f09e526625,596e6a54-9ce5-4fe4-b4c9-ccffa36bc2a8,c3,c5,27,p2,?,surb={'id': '71ac9739-a0bc-4e29-aee6-c4e66ac54dc0', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769756558.2467718,SENT,b2df2c35-b12f-4e67-abc3-fe8d12aea69f,ee2418ed-3ad8-444a-bd41-8024f224b240,c5,c2,3395,?,p2,
1769756558.2469223,CREATED,e6f6dfc2-540e-470e-ad1e-6ab4fd624a93,2e5c7d1f-2851-4897-9f18-14217e29018e,c5,c2,27,?,?,surb={'id': '6c74f522-1f07-4b43-935d-aaf33f762afa', 'route': ['p2', 'e9', 'i9', 'x4', 'p2', 'c5']}
1769756558.5177193,RECEIVED,09488e4f-12f1-4cac-a743-26c64dc57f11,7cbb473d-a199-4d6a-acbe-8ad39b4af089,c3,c5,27,p2,?,surb={'id': '313131f1-b079-45f0-8000-3fda608c3917', 'route': ['p2', 'e12', 'i9', 'x1', 'p3', 'c3']}
1769756558.7534218,SENT,1b546921-854d-47f7-a472-f6da75670e24,f97ea280-50aa-4bbe-a52e-9cd4958c7826,c5,c2,3376,?,p2,
1769756558.7535534,CREATED,10fc132f-01a6-47d3-a880-9632eaa35a77,884efb57-9735-4f4e-9d4e-0c7e2bc05253,c5,c2,27,?,?,surb={'id': '3a28846a-b125-4f3f-b288-b6b2a6c75ac1', 'route': ['p2', 'e1', 'i4', 'x7', 'p2', 'c5']}
1769756558.836801,SENT,a984147b-3428-42dc-a690-8f3ccea8a7b5,36d58bc0-fe6f-409b-9340-6fdb60f5f2c7,c5,c2,3380,?,p2,
1769756558.8377886,RECEIVED,b079782f-e612-4368-a396-ae2d2fd9bcab,5d4ff715-ac29-4e38-ba15-11d708e355c4,c3,c5,27,p2,?,surb={'id': '5de08a7f-6f6a-48f5-972c-ac7f3e462776', 'route': ['p2', 'e7', 'i9', 'x2', 'p3', 'c3']}
1769756558.8380258,CREATED,771567c9-bc6e-4200-9df0-032bf26ba729,87ec4bed-bf14-4598-a860-b3744a29253c,c5,c2,27,?,?,surb={'id': '92a8bf8a-5459-4201-81ca-97f4d88b9022', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769756559.0189247,RECEIVED,f1728680-be2f-4e40-acee-586e4dffd7c4,f4823832-e426-42f4-8d05-d433167a6451,c3,c5,27,p2,?,surb={'id': '0a447837-5f52-4173-a623-e03d5d52b0ae', 'route': ['p2', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769756559.1092896,SENT,f60ca113-133c-4e8e-8c18-73f1419134de,0d3a16e6-16d3-4474-98c6-8d2526aace67,c5,c2,3376,?,p2,
1769756559.109432,CREATED,1fae9f23-228c-4e0e-88c9-243ddcf5cb07,e27f0f04-0e50-412c-84af-aa551f8114f9,c5,c2,27,?,?,surb={'id': '8718c41f-cfa9-46b9-b668-4d904879f451', 'route': ['p2', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769756559.3357544,RECEIVED,8dba1f9c-72ce-4a15-82a7-be3bed0f62e0,ff7c2b0a-5f9e-42fd-b861-941955a089ff,c3,c5,27,p2,?,surb={'id': '79d7b4f2-2835-4568-bd34-f8f9b002ac63', 'route': ['p2', 'e5', 'i5', 'x6', 'p3', 'c3']}
1769756559.942244,SENT,b488690a-fc0d-424c-b1cd-601f51558c03,e9a377ba-643e-413a-b297-ef5ee97c69d1,c5,c2,3389,?,p2,
1769756559.9423943,CREATED,25d71788-f0d7-403c-919f-1fd6945444e1,a6a1b72a-80ef-4b4a-8a46-1a16308a7bc2,c5,c2,26,?,?,surb={'id': '72fdb030-3dc8-4b9a-b6df-3b3273d95fc5', 'route': ['p2', 'e9', 'i10', 'x10', 'p2', 'c5']}
1769756559.9777348,SENT,25e0a4a4-2d3c-4b48-8be9-b851748a7985,59056ad3-92f2-483f-82cb-2e1038cbdbaf,c5,c2,3372,?,p2,
1769756559.9778872,CREATED,ac3af81f-ea5d-444a-ac5d-a000457f3a55,ea7428d9-89b1-4972-9b3d-07bc08497a3b,c5,c2,27,?,?,surb={'id': '547924eb-71b6-4546-97f2-100d84c980f6', 'route': ['p2', 'e5', 'i8', 'x4', 'p2', 'c5']}
1769756560.0840616,SENT,a7d9e531-8345-4d37-8e78-84866cb82739,ce0dfdc9-64cd-4d85-8bd6-88fe80614912,c5,c2,3385,?,p2,
1769756560.084246,CREATED,699444db-e6c4-4d3c-b6c0-b5432a7f2a87,44476066-a63b-4d8d-bb56-a2e28bb14e38,c5,c2,26,?,?,surb={'id': '560be6b5-43c7-4f3d-8ca7-008e01d7b71f', 'route': ['p2', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769756560.2023072,SENT,52667fab-4894-498e-8f72-8fed062052d2,a2f71e12-72cb-466a-b8ef-b77edc370d09,c5,c2,3371,?,p2,
1769756560.202442,CREATED,52ec27ec-0714-4c54-9cea-fcb97d649a2c,9d988c7f-b388-4f93-93d1-dc847116f2fa,c5,c2,27,?,?,surb={'id': '1912f34a-edb4-4fe1-9e49-5d6d4e1d2351', 'route': ['p2', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769756560.295479,RECEIVED,a71a41f1-6235-42a2-8669-8a028a9fb517,c5745c02-a702-4f8b-b4f3-4e87cf5ca28d,c3,c5,27,p2,?,surb={'id': '77e8efc7-9a34-4251-8467-3663c14af440', 'route': ['p2', 'e8', 'i2', 'x7', 'p3', 'c3']}
1769756560.4719193,SENT,cb1d9036-71c1-4d77-bc84-2d5001f2b563,cbb8f6f3-9a68-43c2-814f-5f9c39f0f953,c5,c2,3376,?,p2,
1769756560.4720988,CREATED,cd96def9-2b0a-4d71-a6f0-cd3a18480cad,4eb7f722-4885-4b81-a0f5-6f8685e948e3,c5,c2,27,?,?,surb={'id': '647664b9-8b11-4dc1-bc7e-176a622ece07', 'route': ['p2', 'e1', 'i3', 'x8', 'p2', 'c5']}
1769756560.5408466,SENT,022307ee-3c8f-40bb-ac78-ca3a2ee75c48,2eeb5f23-0f34-4183-840d-be6ccf7f298e,c5,c2,3384,?,p2,
1769756560.5409987,CREATED,e5f83ea9-1444-4042-859b-335c1312b62e,84a5191f-5bc1-4c90-bdbb-fc0bef5ce88e,c5,c2,26,?,?,surb={'id': 'f4f40f8a-4479-4517-bd23-f24bd0c0d251', 'route': ['p2', 'e8', 'i1', 'x3', 'p2', 'c5']}
1769756560.694738,SENT,1daff4f3-273f-4217-8cb5-3305c3db54dd,0357bf32-2d18-418d-8c4e-48ae96c2eeeb,c5,c2,3368,?,p2,
1769756560.6948671,CREATED,057d04e4-f1c8-46e5-bc86-38dd1083f57c,c8d29f2d-472b-4bbe-b897-57c5ab046a94,c5,c2,27,?,?,surb={'id': 'aa33952d-556f-4d51-917a-3572092bd301', 'route': ['p2', 'e3', 'i8', 'x8', 'p2', 'c5']}
1769756560.9133704,SENT,7256ce44-b829-47a9-830a-c332933d5d77,97bdfe9d-60db-4c92-8c55-78db35a51fcf,c5,c2,3400,?,p2,
1769756560.9134846,CREATED,81090423-b16b-40a1-a3bf-20bbb2625ad4,d061fee2-360b-4596-b4c7-e05bf294edae,c5,c2,27,?,?,surb={'id': '772c53a6-57dd-4eb3-b074-bd04f1b9cd61', 'route': ['p2', 'e9', 'i12', 'x1', 'p2', 'c5']}
1769756561.2810204,SENT,9d1edb5c-ba0e-4d18-8c0e-6788055fa558,8630f8ab-9aa1-48de-bc47-f5e303a49eff,c5,c2,3396,?,p2,
1769756561.281207,CREATED,20ddf45a-eeab-40b5-9343-b49578b0fde8,aff34769-5ecf-47cf-ac47-95774b5b56d8,c5,c2,27,?,?,surb={'id': 'bd8736f9-de89-4bd3-b1bf-5d36c41a6097', 'route': ['p2', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769756561.3261049,SENT,f8cfac5c-f4fe-4ea7-bb59-755298cb78df,c752c009-3789-4dc7-8b3d-046961c39e39,c5,c2,3373,?,p2,
1769756561.3262541,CREATED,4d555c2e-cf97-4483-90f1-8b9ff67cc3d0,f32d6496-fe45-48cc-9466-aceffd57e3b8,c5,c2,24,?,?,surb={'id': '01073089-ad1e-4486-b74b-e0dd7b6ffcd7', 'route': ['p2', 'e6', 'i4', 'x3', 'p2', 'c5']}
1769756561.4721408,SENT,3a3d3328-ba20-43dd-9b4c-0bb496df202c,480da8d1-c3d9-4158-8a3e-290fbabc747b,c5,c2,3359,?,p2,
1769756561.4722753,CREATED,bfaef7a6-04b8-44e6-8cb3-84ef561d73df,4d81de3c-a4fc-4709-b256-68a4516e1822,c5,c2,26,?,?,surb={'id': '0e2972b3-413d-4851-b737-6fd10f3302bf', 'route': ['p2', 'e5', 'i5', 'x5', 'p2', 'c5']}
1769756561.6131074,RECEIVED,2062380b-f0b3-4c7e-8c2b-f770f69d1fc6,9448bb68-58d5-4147-9274-e014e05594d9,c3,c5,27,p2,?,surb={'id': '5de9dec8-a6f4-4955-b0ba-fbe2fb4dafee', 'route': ['p2', 'e5', 'i3', 'x5', 'p3', 'c3']}
1769756561.7685163,SENT,febced45-f045-4ae1-bd61-9a24670f6634,553432eb-b097-43eb-b3f8-c0da6ffd8025,c5,c2,3384,?,p2,
1769756561.769423,CREATED,5f26b7fa-0eeb-4f62-833c-6aa97970ee80,aa7d6163-eb39-4014-8513-60daf6e1c5af,c5,c2,27,?,?,surb={'id': 'bdfc47fa-a1fd-435d-b0e3-e60397885008', 'route': ['p2', 'e10', 'i12', 'x2', 'p2', 'c5']}
1769756561.9218507,SENT,be29d879-75c5-4da6-a3c4-bb8d930d28ce,7102fd7e-e2de-4bb2-a591-aec217f4fc78,c5,c2,3381,?,p2,
1769756561.9226635,CREATED,4107c9fe-7ccb-47ac-acad-ef320780e58a,d079eb7f-9d4c-4b36-a981-6be982c00377,c5,c2,27,?,?,surb={'id': '1597cca5-ba8a-4e3f-888b-a84f83905702', 'route': ['p2', 'e7', 'i4', 'x8', 'p2', 'c5']}
1769756562.599305,SENT,5c711872-4906-44f2-a17e-aa9d6627f896,d9523209-6883-49e8-8221-da9f5e4f773c,c5,c2,3393,?,p2,
1769756562.5994563,CREATED,bcf56741-fd14-460a-bc95-f576d0f4a452,4b3fd846-b7a4-4825-ae39-952d90045b61,c5,c2,27,?,?,surb={'id': 'c24867e0-7df2-42e3-9f61-1a4fde204ab0', 'route': ['p2', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769756562.809323,SENT,bd8fae90-9497-4c4f-b4dc-d12522cd1291,8f714d44-272e-4bdc-beb3-8608ad6ddc9a,c5,c2,3399,?,p2,
1769756562.8094761,CREATED,987c0d82-e853-46bd-b8d2-e7fda1200488,99505db4-9bf3-4005-8173-ca83b478a62d,c5,c2,27,?,?,surb={'id': 'd7f778ca-aa5a-49ce-a7a0-cb679f1a2159', 'route': ['p2', 'e8', 'i9', 'x11', 'p2', 'c5']}
1769756563.199873,SENT,72ad79e2-be96-423f-a630-104aa69477fc,5edb2fc0-ca93-438c-8c84-165321bee081,c5,c2,3393,?,p2,
1769756563.200009,CREATED,28db7bcb-1afc-4ae8-ba1b-ceb6fe6c43d8,cca230bc-a664-4981-a2ea-5dadd475ffb4,c5,c2,26,?,?,surb={'id': 'c097f79c-3e6a-4194-935d-8a950871d056', 'route': ['p2', 'e5', 'i10', 'x5', 'p2', 'c5']}
1769756563.3080256,SENT,20ebe20c-981c-439e-822d-3ceece99f9a2,e53b0808-c8e7-479b-9376-552d953af67e,c5,c2,3395,?,p2,
1769756563.3087237,CREATED,5d97b75f-0994-4a7e-b720-f65aab91ae2b,37ae0a8a-6dac-49d6-a754-2714a9fdbca3,c5,c2,27,?,?,surb={'id': '3b9c9b78-60bb-40c0-a4e1-2038169dace0', 'route': ['p2', 'e1', 'i10', 'x11', 'p2', 'c5']}
1769756563.8368607,RECEIVED,5284dfb7-28eb-447a-b633-71a6dec3549e,766ef1fc-27b7-48f8-86d1-c7efc8ff73ee,c3,c5,26,p2,?,surb={'id': 'ddb80f29-424a-47d9-a26a-8c5363fc8085', 'route': ['p2', 'e1', 'i4', 'x9', 'p3', 'c3']}
1769756564.3710754,SENT,9fe4821e-27bf-41cc-bcf5-9e7c7c971868,1a77225d-e742-4052-afbc-a145ab2ec3f6,c5,c2,3393,?,p2,
1769756564.371209,CREATED,a266f45a-45f6-45ca-a968-2dcbb0f4afcd,e0d58384-0db5-4c5c-a840-f41fa06312f6,c5,c2,27,?,?,surb={'id': '263f9c89-8b8b-4011-8922-a6d8156f4716', 'route': ['p2', 'e3', 'i10', 'x7', 'p2', 'c5']}
1769756564.3866878,RECEIVED,58d781c2-94e5-4a2a-818d-521ef0885872,238afd4b-80e2-4ddd-b46f-ad55e8473a0d,c3,c5,27,p2,?,surb={'id': 'c14d0d84-d739-4ce1-9fee-ea5074075d9b', 'route': ['p2', 'e2', 'i1', 'x6', 'p3', 'c3']}
1769756564.3967416,RECEIVED,b5dc4a21-19a8-4878-aaf6-c5aeed3b4bd3,e7cbaecd-0e0a-4d2d-9e6b-d8dcf2c13755,c3,c5,27,p2,?,surb={'id': 'dbf94554-1cc4-4de3-9c08-c3eafa9c90b2', 'route': ['p2', 'e1', 'i6', 'x4', 'p3', 'c3']}
1769756564.5515895,RECEIVED,af517901-203a-42f6-a4f4-39cd7e48246a,b5fb9577-abc7-42b8-8bba-54b60554f917,c3,c5,25,p2,?,surb={'id': 'ec8fd0bb-2186-4a50-b22b-06b4b983f57c', 'route': ['p2', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769756564.8597171,SENT,1c7c9c37-74e8-44e5-8afb-168a62af088a,d2137ab7-1a6e-414b-8d74-2bf716b9a87c,c5,c2,3359,?,p2,
1769756564.8598633,CREATED,ca480a61-55df-4bc8-8561-22734e52b8ba,91713841-5718-41ea-8bb1-8d6979892a29,c5,c2,27,?,?,surb={'id': 'c648a638-3c9e-4c12-a496-d3e2ae53329d', 'route': ['p2', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769756564.905918,SENT,4cd19baf-cf86-4a70-b3c0-dc98aa3f2333,80247265-768a-4c51-8cb7-ba3e2c70341a,c5,c2,3393,?,p2,
1769756564.9069517,CREATED,addb1c53-f900-473e-b088-c16bbe5af341,9445ead5-78ac-4b80-89f8-83a17b5cd32c,c5,c2,27,?,?,surb={'id': '6c94aa28-a5ab-425f-915d-8655b4c38d44', 'route': ['p2', 'e6', 'i9', 'x10', 'p2', 'c5']}
1769756565.2644773,RECEIVED,315dbf34-0897-483b-94a4-d079004e2876,f4b8de69-e7e4-485f-85c3-1f6a7eb485ef,c3,c5,26,p2,?,surb={'id': '6559209f-c9f1-4d89-bec9-2cebfb29c364', 'route': ['p2', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769756565.360164,SENT,00a13a73-a5f3-4f2f-9629-ed2f656f6ad5,3bfe37b8-4bd2-41d7-b4e6-b78960b882d9,c5,c2,3383,?,p2,
1769756565.3602996,CREATED,4645c81b-8917-4d12-8790-4f3f5cb90d25,9b00cd31-2d80-4fa3-93c7-92ccbb93a3a1,c5,c2,27,?,?,surb={'id': 'e09fc137-2896-41c6-811f-92b8a61b7e44', 'route': ['p2', 'e4', 'i6', 'x1', 'p2', 'c5']}
