timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468036.9476051,SENT,3a2fb9f8-81f4-4438-afaa-b830c134ef35,a783b346-c8c5-457b-be0e-78e2e122d34a,c2,c4,3379,?,p2,
1769468036.9477944,CREATED,d67ef521-bf5c-4ee9-a0c7-75bf4855a47e,6480c5bd-938f-441f-ba61-5f4fb3a2d1dd,c2,c4,26,?,?,surb={'id': '2feae4b2-9196-41db-8ad7-7c54a4c55b18', 'route': ['p1', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769468037.0960143,RECEIVED,6fd35b5a-1c13-4070-b195-a17d8318044f,47695307-a418-42d7-8b2f-2d808c2ac722,c1,c2,26,p2,?,surb={'id': '99ac9787-bc1a-44d9-a993-c304bde2dbc8', 'route': ['p2', 'e7', 'i5', 'x3', 'p1', 'c1']}
1769468037.2142918,RECEIVED,68b33e08-707e-4f7a-b7e0-8b5bb7951ee9,7d235bf3-2d9f-4275-bb1e-a5fd5acd9be2,c5,c2,27,p2,?,surb={'id': '06d7e667-b67f-4719-9bd1-115628c1bf44', 'route': ['p2', 'e4', 'i4', 'x1', 'p2', 'c5']}
1769468037.2312446,RECEIVED,b42958fd-4384-412a-85d0-41bb5f65aead,d212dab5-f319-4e1a-8009-0c186eaee7a1,c1,c2,27,p2,?,surb={'id': '1ddac743-93da-4ce1-8a42-5d93889d015c', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769468037.381506,RECEIVED,ae27bba5-ec1b-40ff-b367-8a6aa5af340c,4e9b74cd-e272-455f-b506-4bad7eb96764,c5,c2,27,p2,?,surb={'id': '7d7d8456-22cf-4dbf-86f9-341e1de069ae', 'route': ['p2', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769468037.4262319,SENT,187f0730-d190-4854-8a39-624fa783ef12,322eb0db-3c89-4bb9-ab3b-d81e356decf8,c2,c4,3396,?,p2,
1769468037.4262993,CREATED,0aae6f92-d000-403e-ae24-0dd46b598b60,9e664d34-8042-4dde-afba-257322e4c53a,c2,c4,27,?,?,surb={'id': 'b491a94a-12c2-4d3c-9791-d8eb120c2407', 'route': ['p1', 'e4', 'i10', 'x1', 'p2', 'c2']}
1769468037.4758081,RECEIVED,944d4132-11c5-4829-8cf0-01644612607f,4e9b74cd-e272-455f-b506-4bad7eb96764,c5,c2,27,p2,?,surb={'id': '7d7d8456-22cf-4dbf-86f9-341e1de069ae', 'route': ['p2', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769468037.5735765,SENT,e50b6689-b9de-45a6-aba3-3562493ed649,4cdcd7f5-626d-46b1-a952-3648caa6ac59,c2,c4,3405,?,p2,
1769468037.5736573,CREATED,dcb27ffd-66d3-4bb9-aae4-30ca5259ba77,9e664d34-8042-4dde-afba-257322e4c53a,c2,c4,27,?,?,surb={'id': 'b491a94a-12c2-4d3c-9791-d8eb120c2407', 'route': ['p1', 'e4', 'i10', 'x1', 'p2', 'c2']}
1769468037.6855624,RECEIVED,2a052b54-52f5-417d-8fb4-06014cfbd179,6af51ed7-4a59-4904-8261-20bae2c81010,c1,c2,27,p2,?,surb={'id': '94363032-601b-4042-bc57-3a451accda59', 'route': ['p2', 'e11', 'i11', 'x7', 'p1', 'c1']}
1769468037.868892,SENT,42cff460-a42a-4fc3-a9f8-4696ca7a4974,c7b6920f-fe40-4b37-a47f-4b3b6ccbb007,c2,c4,3375,?,p2,
1769468037.869043,CREATED,709e09a1-4951-4bab-8f98-4eaaad968354,bb457cff-b0df-45f6-bdfc-fdb629f3680d,c2,c4,27,?,?,surb={'id': 'bb01cc83-9e74-4af3-a59b-3a0dfa45eee5', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c2']}
1769468037.8835993,SENT,bd01b729-bc80-4bd1-91fa-3fbdbd39c769,7f40a661-2a51-4209-9216-c2cf598bb271,c2,c4,3360,?,p2,
1769468037.8837523,CREATED,8b9c0052-1e04-40a1-816d-fc235ca539c4,bb457cff-b0df-45f6-bdfc-fdb629f3680d,c2,c4,27,?,?,surb={'id': 'bb01cc83-9e74-4af3-a59b-3a0dfa45eee5', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c2']}
1769468038.0548518,RECEIVED,f4a4d3e4-0f0e-47ce-8cd1-85167c599712,100cb8ce-3beb-4e09-8d39-8c2379761dfd,c5,c2,27,p2,?,surb={'id': 'b848ecdf-6942-4fd7-818b-430cbec709f7', 'route': ['p2', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769468038.1096587,SENT,30348d6f-3488-4854-aa61-2957d6a38735,a560304c-6215-4e33-ae0a-5ff138a0366e,c2,c4,3378,?,p2,
1769468038.1097183,CREATED,a5030220-b8ce-413c-b296-6334d760b2ca,9dc47680-3ae9-4597-96d4-5c9111061f95,c2,c4,26,?,?,surb={'id': '45ba7770-ac42-4755-b872-55e1aaff9307', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769468038.118278,SENT,91956384-c33c-45d5-9e59-6973bd61191f,bc066b9f-9038-410c-b837-4f28bd3a8845,c2,c4,3380,?,p2,
1769468038.1183376,CREATED,6060f93d-779a-4803-8035-0b18edf71227,9dc47680-3ae9-4597-96d4-5c9111061f95,c2,c4,26,?,?,surb={'id': '45ba7770-ac42-4755-b872-55e1aaff9307', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769468038.4072595,RECEIVED,db02ebe1-0feb-4804-bd12-187b583e62f5,6af51ed7-4a59-4904-8261-20bae2c81010,c1,c2,27,p2,?,surb={'id': '94363032-601b-4042-bc57-3a451accda59', 'route': ['p2', 'e11', 'i11', 'x7', 'p1', 'c1']}
1769468038.5352805,RECEIVED,fbfe59db-0211-4d15-8dcf-16c281da0907,6c572d61-8262-4979-9947-89e4b42af808,c5,c2,27,p2,?,surb={'id': '4368cca7-4c55-4777-ad69-189b57a27413', 'route': ['p2', 'e1', 'i9', 'x8', 'p2', 'c5']}
1769468038.5376413,RECEIVED,d470a14e-ca74-48af-9cf2-37e50fa18145,47695307-a418-42d7-8b2f-2d808c2ac722,c1,c2,26,p2,?,surb={'id': '99ac9787-bc1a-44d9-a993-c304bde2dbc8', 'route': ['p2', 'e7', 'i5', 'x3', 'p1', 'c1']}
1769468038.5582876,SENT,34f2f268-67c5-45c4-8cb1-475c8248d54d,3c69e7b1-dce9-4544-b285-60217baccc85,c2,c4,3395,?,p2,
1769468038.558362,CREATED,5a3fad15-118c-4c9e-995e-d6707768ce72,62d270ab-8637-4d7f-b085-274b750da2e8,c2,c4,27,?,?,surb={'id': '59aee9be-46d4-47ce-9c68-681fe60860a7', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c2']}
1769468038.6436613,RECEIVED,10734ea1-be5d-4c77-8309-c285aa56a7af,9808c427-349c-4258-8568-68784b75b507,c1,c2,27,p2,?,surb={'id': '3091f119-1456-48ea-86b6-02c0d3dd9127', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769468038.6903121,RECEIVED,5c2169be-a2f0-4fdf-8294-600d20268a7b,d212dab5-f319-4e1a-8009-0c186eaee7a1,c1,c2,27,p2,?,surb={'id': '1ddac743-93da-4ce1-8a42-5d93889d015c', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769468038.9809208,SENT,97e21d71-6615-4c74-8328-b65f17a2025b,0a28b55d-391e-4cdb-9233-272d7a48395f,c2,c4,3422,?,p2,
1769468038.98099,CREATED,0ae8ffd2-131f-4405-bc30-9b9a402664a9,62d270ab-8637-4d7f-b085-274b750da2e8,c2,c4,27,?,?,surb={'id': '59aee9be-46d4-47ce-9c68-681fe60860a7', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c2']}
1769468039.0938342,SENT,4ddb5451-5fdb-45f4-a06e-ca918c034f61,44e8d5ee-4680-45cc-825f-8105665cd759,c2,c4,3372,?,p2,
1769468039.0939705,CREATED,0fcd384f-da25-45c2-b031-86a24bd6c630,4d21d131-b11b-4f13-b607-6d8ac6b5db21,c2,c4,27,?,?,surb={'id': 'ef84386b-fdec-4cea-968a-4b222b12775c', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c2']}
1769468039.1279237,RECEIVED,e0beca18-19cf-4b38-86fa-b33c57006e19,26b302fd-d76d-4172-a513-7e53b4a548d7,c1,c2,26,p2,?,surb={'id': '8026d460-a017-4d9b-bb38-d92eed37818c', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769468039.2455864,RECEIVED,50579b53-3887-4a60-b957-37327c094c03,6c572d61-8262-4979-9947-89e4b42af808,c5,c2,27,p2,?,surb={'id': '4368cca7-4c55-4777-ad69-189b57a27413', 'route': ['p2', 'e1', 'i9', 'x8', 'p2', 'c5']}
1769468039.2562213,RECEIVED,87a139c3-bab0-46af-9040-6281badb70d1,a53021b9-7d6c-4ba2-be7e-c8607bffa429,c1,c2,26,p2,?,surb={'id': '3569539f-0055-4a34-a823-437f3aaa8ef0', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c1']}
1769468039.3459713,SENT,45482892-fc82-4217-a822-c9dfd15af813,0cfc6a9f-599c-4c89-835d-61c7618688a9,c2,c4,3400,?,p2,
1769468039.3467722,CREATED,bf64f480-8f4b-4e9e-990a-61556da3d9cf,4d21d131-b11b-4f13-b607-6d8ac6b5db21,c2,c4,27,?,?,surb={'id': 'ef84386b-fdec-4cea-968a-4b222b12775c', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c2']}
1769468039.902224,RECEIVED,bff400fe-1d1d-4375-afd1-b7769b36bf42,7592c264-56e0-4d04-b267-7ae472df59c9,c1,c2,27,p2,?,surb={'id': '46f1322f-942f-4734-ae6b-8ed0423d823e', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769468040.0247686,SENT,427479a0-8fdf-4037-b7a0-78bd13cfc3e7,403fc7f2-a2e0-4e58-8701-7c1096cbaf34,c2,c4,3360,?,p2,
1769468040.0249157,CREATED,1ef417f4-1cda-47dc-a328-b17f9760da4f,880ec059-8d95-4d78-b046-824781221d15,c2,c4,26,?,?,surb={'id': '0d2c9f8f-fc11-4f30-abf8-92130f49f8fa', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769468040.0787275,RECEIVED,2514cb47-00f6-4de1-8526-de7ac024b3f7,ad8783c0-c8fb-40f3-8b05-18bd9f28d941,c1,c2,25,p2,?,surb={'id': '93f480d7-06ba-4b4e-ab01-0379226f02ef', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c1']}
1769468040.1426835,SENT,d512e901-f20f-4bae-8a8b-add331e07773,b0542ef5-a453-4beb-a462-b2208b94044f,c2,c4,3363,?,p2,
1769468040.1428316,CREATED,e4cfaec6-25ab-41a9-adba-bd9098706c5b,880ec059-8d95-4d78-b046-824781221d15,c2,c4,26,?,?,surb={'id': '0d2c9f8f-fc11-4f30-abf8-92130f49f8fa', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769468040.409896,RECEIVED,8a9ee99c-6bfb-495d-81e8-663c540bf1fd,84f5c7af-77ae-463f-b2a3-85984f45856f,c5,c2,27,p2,?,surb={'id': '60e7e7c4-3862-499e-bc58-76c6988e3f52', 'route': ['p2', 'e1', 'i9', 'x10', 'p2', 'c5']}
1769468040.4269795,RECEIVED,f7964a7c-e14c-4f79-8e50-8fb3075eda9a,7592c264-56e0-4d04-b267-7ae472df59c9,c1,c2,27,p2,?,surb={'id': '46f1322f-942f-4734-ae6b-8ed0423d823e', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769468040.504621,RECEIVED,07d35184-2aba-4f3d-8679-90b167e7a01c,c20cbc73-8de6-4182-8270-3c1137952922,c1,c2,27,p2,?,surb={'id': '59c3d71f-b172-49ab-ab0e-0fd2bd6b35b6', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769468040.5453444,SENT,8a563f83-4194-434c-b6ab-19da47a61d2f,eb92bb66-78ff-46aa-85a8-ddf442f114c4,c2,c4,3361,?,p2,
1769468040.5454454,CREATED,bb2a8bdc-4ea6-438b-8957-06de38aa7d57,d9fea7fe-cf4c-4ab2-9ffd-4c5b9e2f8be8,c2,c4,27,?,?,surb={'id': '418eb74e-018f-43cf-84a4-d9fb806d453e', 'route': ['p1', 'e8', 'i5', 'x3', 'p2', 'c2']}
1769468040.561794,SENT,5db61922-e509-4f57-bad8-73643a455776,fd3ff035-07ff-4426-85fa-27de8b17e513,c2,c4,3389,?,p2,
1769468040.5618944,CREATED,377d37f6-158f-49d9-bef7-0f9f2583978d,d9fea7fe-cf4c-4ab2-9ffd-4c5b9e2f8be8,c2,c4,27,?,?,surb={'id': '418eb74e-018f-43cf-84a4-d9fb806d453e', 'route': ['p1', 'e8', 'i5', 'x3', 'p2', 'c2']}
1769468040.712093,RECEIVED,48a3accb-020a-434e-8fd6-bb7e41001269,a53021b9-7d6c-4ba2-be7e-c8607bffa429,c1,c2,26,p2,?,surb={'id': '3569539f-0055-4a34-a823-437f3aaa8ef0', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c1']}
1769468040.761276,RECEIVED,6b6de6bd-e596-423b-8aed-3f01d3792d73,1e0d741e-ccf2-4712-a938-5c6dc93cc9b1,c5,c2,26,p2,?,surb={'id': 'd4b18fc4-ba93-4270-b608-bd2eb01b2dfb', 'route': ['p2', 'e4', 'i10', 'x1', 'p2', 'c5']}
1769468040.77949,SENT,40d9cc17-49a4-4a5f-ad7d-08d8d5d960ef,79c6ec2b-4b53-4dbe-866f-7b07ad32da5c,c2,c4,3392,?,p2,
1769468040.7796426,CREATED,abe95342-ddf7-42e7-b401-fb46aaef6801,1a62281b-bd36-4669-a6da-a7c88a73622a,c2,c4,27,?,?,surb={'id': 'c268c4f7-5233-43ed-a1c0-438af0a0f083', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c2']}
1769468040.819864,RECEIVED,e3aff4ab-c467-4a78-9e94-8a4316225c60,1e0d741e-ccf2-4712-a938-5c6dc93cc9b1,c5,c2,26,p2,?,surb={'id': 'd4b18fc4-ba93-4270-b608-bd2eb01b2dfb', 'route': ['p2', 'e4', 'i10', 'x1', 'p2', 'c5']}
1769468040.8905451,SENT,92907d16-9df4-4a8f-8854-8b729531e37c,c39036be-607e-475a-b404-5ca038df8044,c2,c4,3385,?,p2,
1769468040.8906999,CREATED,c580678c-b235-403e-bd20-9f71e9b07764,1a62281b-bd36-4669-a6da-a7c88a73622a,c2,c4,27,?,?,surb={'id': 'c268c4f7-5233-43ed-a1c0-438af0a0f083', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c2']}
1769468041.08398,SENT,102367a3-337b-48a7-8f6a-35295f6cf246,fdce0798-d8fc-43a6-8f2c-3e4d1830152a,c2,c4,3376,?,p2,
1769468041.084064,CREATED,0aea0a6f-f3f8-4861-ab85-11f2b4e85c37,1043b83f-5116-4a15-b939-0db4df7c6d8c,c2,c4,26,?,?,surb={'id': 'be11b43c-e894-40cb-b307-2aa66cedd960', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c2']}
1769468041.1870825,RECEIVED,a1bc1f54-0e45-4815-a456-e3147c635b49,6948686e-dadf-4918-89b6-d0fafe275c23,c1,c2,27,p2,?,surb={'id': '96a17864-c584-430c-98be-9efb4db68944', 'route': ['p2', 'e11', 'i7', 'x2', 'p1', 'c1']}
1769468041.4818041,RECEIVED,2507b76e-27bc-4879-aa87-85cc1208edb5,6559e67c-8b2b-4bfc-af42-fc41c8692f89,c5,c2,27,p2,?,surb={'id': '608aaf59-a822-4e0f-9110-73889804911d', 'route': ['p2', 'e6', 'i3', 'x11', 'p2', 'c5']}
1769468041.5576482,SENT,97993166-4ce8-4145-8535-e7d9783a3fc2,db35ed33-a9df-49a0-9b74-aa5f809da6f5,c2,c4,3371,?,p2,
1769468041.557749,CREATED,9a11bc02-d2e8-493c-ab46-bb2d77143cb6,1043b83f-5116-4a15-b939-0db4df7c6d8c,c2,c4,26,?,?,surb={'id': 'be11b43c-e894-40cb-b307-2aa66cedd960', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c2']}
1769468041.814685,RECEIVED,96ab3014-3e2a-4082-bae4-ad0eb6a38525,f7b5116e-48dc-4364-9ad4-d7529b38a8af,c1,c2,27,p2,?,surb={'id': 'd482f1c8-cae6-45ba-a831-7dd16e496bb0', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769468041.8229706,RECEIVED,965cd777-e2a7-4302-b182-226a6ade46c5,eb895cdd-91a7-4a2e-aa02-81939c1234f2,c5,c2,27,p2,?,surb={'id': 'dd61b1cd-6d47-44a5-8b97-6faac9dac9f3', 'route': ['p2', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769468041.87703,SENT,03483e66-2211-4426-bd0f-e763efd95ccb,18d0233b-72fb-4f6b-92bc-03e87de062c5,c2,c4,3384,?,p2,
1769468041.877273,CREATED,228ac610-1a86-4ee7-954b-6bc57438f2e6,644fbf82-0e56-45c4-b430-04441ce63955,c2,c4,27,?,?,surb={'id': 'd6645fbe-82cf-4e60-b352-3cf77f83c39b', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769468041.9717999,SENT,e330e963-646d-4824-9031-0c445beaa983,73234d5f-d806-4fe6-8ec1-74a83fe46406,c2,c4,3373,?,p2,
1769468041.9718938,CREATED,1990e139-41e0-46f8-9967-e35f6c5357a2,644fbf82-0e56-45c4-b430-04441ce63955,c2,c4,27,?,?,surb={'id': 'd6645fbe-82cf-4e60-b352-3cf77f83c39b', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769468042.0907986,SENT,7f0cf3ba-0f41-4cea-8592-268a1d2aadaf,de873ed5-40b3-4fcd-a980-1cd4b033e3d9,c2,c4,3373,?,p2,
1769468042.090917,CREATED,3f1f3e94-6d7d-457b-a3c8-065d7d4708cd,eb8a27f0-bf68-4ac9-8861-ec29960e166a,c2,c4,27,?,?,surb={'id': '11ddb673-5d7b-4320-853a-46a8b54aabc5', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c2']}
1769468042.288478,SENT,b39c017b-9dd8-4600-8992-d42b18942afa,5acdbb90-b8af-4e45-9cbf-f1d2a24b766e,c2,c4,3359,?,p2,
1769468042.288595,CREATED,c16584f1-fad7-4eaf-8197-83f7bbb0543d,eb8a27f0-bf68-4ac9-8861-ec29960e166a,c2,c4,27,?,?,surb={'id': '11ddb673-5d7b-4320-853a-46a8b54aabc5', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c2']}
1769468042.3827574,RECEIVED,c4716844-8b86-480e-ae88-dfdfcde3aa5e,c20cbc73-8de6-4182-8270-3c1137952922,c1,c2,27,p2,?,surb={'id': '59c3d71f-b172-49ab-ab0e-0fd2bd6b35b6', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769468042.4256132,RECEIVED,4f0bf6b9-6c3e-4b2c-af3e-45385c95a4d1,ad8783c0-c8fb-40f3-8b05-18bd9f28d941,c1,c2,25,p2,?,surb={'id': '93f480d7-06ba-4b4e-ab01-0379226f02ef', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c1']}
1769468042.4410985,RECEIVED,6acc78bb-bc89-4baf-ba4f-55a75965b0db,eb895cdd-91a7-4a2e-aa02-81939c1234f2,c5,c2,27,p2,?,surb={'id': 'dd61b1cd-6d47-44a5-8b97-6faac9dac9f3', 'route': ['p2', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769468042.530369,SENT,6062dfb9-c16b-4fef-b794-8862be94e4e9,53d4dd18-d640-4ef3-9c7f-f009c54a6b7b,c2,c4,3379,?,p2,
1769468042.5304902,CREATED,3605c364-372f-44ed-97bc-cd5e2b0835e4,7b0e0cc3-6d26-4c77-a524-baeafff85fba,c2,c4,27,?,?,surb={'id': 'd667abaa-3bd0-4b2e-8588-297e970471d9', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769468042.6125338,RECEIVED,2b3f393f-b2a9-462c-ba72-babd019afaed,53ba6876-22f4-419c-9883-1fae851b9196,c5,c2,26,p2,?,surb={'id': 'c78ccc39-262f-4b75-8f40-42fe702f2572', 'route': ['p2', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769468043.0452886,RECEIVED,15a9d392-bd8a-4ee3-ace0-d2d77dcb78fc,932351b2-a953-423a-8f96-a47efb488522,c5,c2,26,p2,?,surb={'id': '7d106ff8-3974-4a11-b5b9-133c8fab372e', 'route': ['p2', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769468043.4433303,RECEIVED,555ef0f9-c99a-42b7-91d0-bf35410673a4,f7b5116e-48dc-4364-9ad4-d7529b38a8af,c1,c2,27,p2,?,surb={'id': 'd482f1c8-cae6-45ba-a831-7dd16e496bb0', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769468043.5113063,SENT,f8a845b1-849f-44c2-af52-27cef3203167,1ae9f828-fecf-45c5-b83d-c64570013b26,c2,c4,3375,?,p2,
1769468043.5114613,CREATED,5f056425-f6d3-4825-a7b8-a7788b2780d8,7b0e0cc3-6d26-4c77-a524-baeafff85fba,c2,c4,27,?,?,surb={'id': 'd667abaa-3bd0-4b2e-8588-297e970471d9', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769468043.523145,RECEIVED,03b6dc40-aa43-4ee1-98f3-fac5d78f6ad5,84f5c7af-77ae-463f-b2a3-85984f45856f,c5,c2,27,p2,?,surb={'id': '60e7e7c4-3862-499e-bc58-76c6988e3f52', 'route': ['p2', 'e1', 'i9', 'x10', 'p2', 'c5']}
1769468043.647812,RECEIVED,d9060e25-b111-4777-bbe7-e326ca70c6ab,75b08118-d2a0-4b19-8836-9a1880dab4b8,c5,c2,27,p2,?,surb={'id': '851f9120-e2e5-4610-af04-0fef09a37c70', 'route': ['p2', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769468043.859175,SENT,ffab20f9-eadd-42cf-b76f-1e44217faf9e,61d0d00f-2cbd-4aa9-8db9-e829d3d7f914,c2,c4,3391,?,p2,
1769468043.8592525,CREATED,f2205f82-e5e0-43ea-8949-d519fcbfb02b,4153af95-a4b6-4d62-9905-119a1e0c28af,c2,c4,27,?,?,surb={'id': 'cdd94908-bba9-4f89-8d1a-654eb197a978', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c2']}
1769468044.0622196,RECEIVED,a0e8a948-89b5-483e-bbc0-3e0a3ed94878,88163e1c-cf96-474e-8b0f-b41e8c34f79a,c5,c2,27,p2,?,surb={'id': '2d7ada3e-bdd2-402f-8d23-d004af4ab015', 'route': ['p2', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769468044.0778754,RECEIVED,c60dcf2a-401f-48d3-ad07-40ab54254556,1f61e185-75fb-4575-bfe1-2f7922bcfd16,c1,c2,27,p2,?,surb={'id': 'd24e9be7-cd54-4ae4-a016-3e4e69c46506', 'route': ['p2', 'e9', 'i11', 'x3', 'p1', 'c1']}
1769468044.4222417,SENT,c5e2ee05-3629-4223-beca-1c4c921727ab,6e784731-0820-4400-a547-74d7d09e26c2,c2,c4,3382,?,p2,
1769468044.4223936,CREATED,f462a8fa-3dae-40a9-a748-db867c5edd30,4153af95-a4b6-4d62-9905-119a1e0c28af,c2,c4,27,?,?,surb={'id': 'cdd94908-bba9-4f89-8d1a-654eb197a978', 'route': ['p1', 'e7', 'i9', 'x11', 'p2', 'c2']}
1769468044.4439096,SENT,a533a762-b715-4fdb-9c53-cc139343cc3a,6c3e3951-9604-44dd-91c7-4ecc47a98a40,c2,c4,3396,?,p2,
1769468044.444144,CREATED,21552ad4-c268-4069-b9a7-fbe475a8410c,4c01ad9e-b1f5-40eb-b960-e20b966a5076,c2,c4,27,?,?,surb={'id': 'aefaf36c-3f0f-46b9-8eec-bfb6707744b4', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769468044.7903001,SENT,8fdf3712-22ea-486b-98cc-ec2f9b72c3f8,9c2b54e0-e844-4c58-bab1-59f22bbfdfc6,c2,c4,3395,?,p2,
1769468044.7903616,CREATED,de873a93-0625-4276-857c-4ec68ffa5579,4c01ad9e-b1f5-40eb-b960-e20b966a5076,c2,c4,27,?,?,surb={'id': 'aefaf36c-3f0f-46b9-8eec-bfb6707744b4', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769468044.848774,SENT,1e40b22f-ea80-43b6-99a3-d3d84a7b89c2,af90e107-222a-4816-abb3-27f69b860243,c2,c4,3401,?,p2,
1769468044.8488367,CREATED,b1921cf6-2da8-48ac-be04-5c6c7643da37,c45cddc7-b203-4ade-a609-d47cae76bb81,c2,c4,27,?,?,surb={'id': 'c11a6dd2-d393-4986-a9c8-157903397d97', 'route': ['p1', 'e12', 'i3', 'x3', 'p2', 'c2']}
1769468045.1166964,RECEIVED,c0c9a9d8-f087-44c1-9826-47dc9713eb52,6d1868bc-6052-44a1-a796-01f70ebbfd69,c5,c2,26,p2,?,surb={'id': '191af4c1-e593-4ce9-bc87-d9d72447a6bb', 'route': ['p2', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769468045.3998795,RECEIVED,8763e2b0-8396-4abb-8cf9-a92d335dcb9d,1f61e185-75fb-4575-bfe1-2f7922bcfd16,c1,c2,27,p2,?,surb={'id': 'd24e9be7-cd54-4ae4-a016-3e4e69c46506', 'route': ['p2', 'e9', 'i11', 'x3', 'p1', 'c1']}
1769468045.60572,SENT,d0c603ca-4cd5-4d85-b15e-d9531fee410b,6e0a27f3-832a-449d-a1f0-5c207e45656c,c2,c4,3399,?,p2,
1769468045.6058695,CREATED,8516a745-1492-42c2-8652-af4559c73a9c,c45cddc7-b203-4ade-a609-d47cae76bb81,c2,c4,27,?,?,surb={'id': 'c11a6dd2-d393-4986-a9c8-157903397d97', 'route': ['p1', 'e12', 'i3', 'x3', 'p2', 'c2']}
1769468045.659727,RECEIVED,6ca99ec6-7831-46da-a911-b6c6b22b90aa,6d1868bc-6052-44a1-a796-01f70ebbfd69,c5,c2,26,p2,?,surb={'id': '191af4c1-e593-4ce9-bc87-d9d72447a6bb', 'route': ['p2', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769468045.7182856,RECEIVED,301bd52d-04aa-4a4e-af9a-a34f27d4d10f,75b08118-d2a0-4b19-8836-9a1880dab4b8,c5,c2,27,p2,?,surb={'id': '851f9120-e2e5-4610-af04-0fef09a37c70', 'route': ['p2', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769468045.7271528,SENT,b2e70956-9726-4c70-9f2f-6d3c8f9e6cdf,645a7362-a20c-4073-9a96-803f13fc9467,c2,c4,3371,?,p2,
1769468045.7272644,CREATED,5a3b01a7-929c-4ec9-82c9-0e7463b78583,ed2bd257-2646-4142-993a-3c2a6d29b082,c2,c4,27,?,?,surb={'id': '2821ae31-588f-4635-a1b7-65c95c9851bf', 'route': ['p1', 'e8', 'i3', 'x9', 'p2', 'c2']}
1769468045.943813,RECEIVED,5eddcc32-d205-4863-8453-13dae8fdbb96,b65e6a14-a4a0-4c49-a819-35f817243d34,c1,c2,27,p2,?,surb={'id': '93ed53fc-f813-4007-85aa-4cbf323f9dbe', 'route': ['p2', 'e10', 'i5', 'x11', 'p1', 'c1']}
1769468046.0164826,RECEIVED,ca5d9a69-f08c-40ab-bac8-73fc75145da9,ed0d364b-8218-483e-aade-1efb2e911a8b,c5,c2,27,p2,?,surb={'id': 'c1f7ed92-0787-4143-957b-7d09e5f18d71', 'route': ['p2', 'e10', 'i4', 'x3', 'p2', 'c5']}
